Date,date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,cp_rl_126,cp_score_126,cp_rl_21,cp_score_21
1994-08-03,1994-08-03,AAPL,0.295758633,0.295758633,0.017274474235272397,0.03277590154239353,0.001087903431211046,0.5270480268232736,1.6644690291608157,0.014560323685073246,-0.010218292330261374,0.18266592882681562,1.16761629268963,-0.12528678364377627,-0.7624074383347031,2,3,31,8,1994,0.42847156191224994,0.908029868004578,0.552719746569946,0.7961213991555789
1994-08-04,1994-08-04,AAPL,0.296874703,0.296874703,0.0037735838466632643,0.032234464781310576,0.0,0.11706674431433943,1.8462838059594238,0.04458356331627393,0.02093727755376636,0.2484211182915138,1.253386454388511,-0.04906478199336829,-0.722589195938783,3,4,31,8,1994,0.43639379813914586,0.8903186967185879,0.6039213912934516,0.7211858909516591
1994-08-05,1994-08-05,AAPL,0.296874703,0.296874703,0.0,0.0317123122078533,0.004480654022251009,0.0,1.652122995354433,0.11526634297017727,-0.020964383383946527,0.2716476436994422,1.3078446360974423,0.020159994457563148,-0.6801706283305899,4,5,31,8,1994,0.4443420509382039,0.8665013496837823,0.6544459337051194,0.6749883182204999
1994-08-08,1994-08-08,AAPL,0.301338984,0.301338984,0.015037593149187733,0.03124618836157006,-0.0011200310355717568,0.481261681430641,1.7257949015013243,0.3225690246944041,0.02127711596627433,0.2710664106034136,1.352468995291138,0.09091715578994736,-0.6266460108744638,0,8,32,8,1994,0.45229025868400907,0.8475287576942692,0.1890513425788802,0.9862994295470204
1994-08-09,1994-08-09,AAPL,0.300222914,0.300222914,-0.0037037026712746224,0.03076744027724099,0.009133502538297643,-0.12037734169307193,1.7402878967485378,0.3467416102639913,-0.22807009471076195,0.368177610908504,1.3686209542040784,0.15000718237724833,-0.5783901290224895,1,9,32,8,1994,0.30224057399376697,0.8229209353399236,0.2374190833944729,0.9891911924086044
1994-08-10,1994-08-10,AAPL,0.309151477,0.309151477,0.029739778623293134,0.0305963672519367,-0.0027872851214525633,0.9720035839029437,1.5709582286284927,0.5955421967571835,-0.09162654356715276,0.5334356542973162,1.4041753770555654,0.21673385837851963,-0.5186534126968174,2,10,32,8,1994,0.46808048327418705,0.9551976308757408,0.5746544263143581,0.9690911637154904
1994-08-11,1994-08-11,AAPL,0.306361301,0.306361301,-0.009025271452932526,0.030200840699480834,0.003989308670815898,-0.29884172903463824,1.1256657056291448,0.6499033981625167,-0.15766285933989777,0.6149288329505573,1.4051115852263625,0.2681265264161402,-0.4687629747361782,3,11,32,8,1994,0.47605082105290436,0.9460043187741184,0.6199917953899569,0.9826119640606998
1994-08-12,1994-08-12,AAPL,0.310267547,0.310267547,0.012750455058290866,0.029735401921538486,-0.0011430685026897144,0.42879713184758483,1.5702801256110812,0.6708543935544121,-0.14364353637338043,0.5707340953426142,1.409610658694139,0.31790111532586746,-0.4190171526160104,4,12,32,8,1994,0.48404338717438034,0.934621222131147,0.6702454153742327,0.9927736460619848
1994-08-15,1994-08-15,AAPL,0.309151477,0.309151477,-0.0035971212935137498,0.02928572777224217,0.0011648099621820818,-0.12282847540921286,1.6814968898786442,0.7473870341766521,-0.19526328749702146,0.5573087789072299,1.3951005130451477,0.35801369484527285,-0.37543388234871505,0,15,33,8,1994,0.1979404165022259,0.9867191286897222,0.4280917039723893,0.9972178373535812
1994-08-16,1994-08-16,AAPL,0.310267547,0.310267547,0.003610107287308706,0.028802469607873034,0.002360187653450422,0.12534019951962377,1.7021778892720918,0.8003880527252195,-0.18809004134071444,0.4913764312899356,1.375871690367262,0.39335559173498674,-0.3348324334423062,1,16,33,8,1994,0.7857368354332266,0.997168617924064,0.933320765706672,0.9897867496686188
1994-08-17,1994-08-17,AAPL,0.312499688,0.312499688,0.0071942458100524576,0.028329646117546455,-0.0035736586736567393,0.25394760598850463,2.0343765624531005,0.6353170866962244,-0.17999732152807502,0.5071390850288576,1.3593692287056578,0.42656371019412426,-0.29625773038433434,2,17,33,8,1994,0.5078185453255718,0.8803007849125322,0.9999954107403308,0.998471436482575
1994-08-18,1994-08-18,AAPL,0.309151477,0.309151477,-0.010714285897142961,0.028001586963223815,0.0024364552983131248,-0.38263138125759383,2.3415750239430424,0.350141805951469,-0.18396434810339737,0.5828667212895273,1.3285670769497824,0.45231527384201514,-0.2655360469101561,3,18,33,8,1994,0.46627500384277715,0.7984954198042488,0.5704266644197669,0.9993209583208814
1994-08-19,1994-08-19,AAPL,0.311383617,0.311383617,0.007220214574617634,0.027543507500686876,0.0,0.26213853026661826,1.9452963782487132,0.5614148810317847,-0.185760216517108,0.5615586938177493,1.2971450227088637,0.4749806612044202,-0.234120211706214,4,19,33,8,1994,0.47584904824664354,0.770905192722694,0.6178498576917891,0.9983603488636456
1994-08-22,1994-08-22,AAPL,0.311383617,0.311383617,0.0,0.02710001848322969,0.001249733656962337,0.0,1.0065393757970449,0.6668656648178646,-0.124692360657675,0.5324853049319007,1.2601862608436036,0.4931276117094109,-0.20500572721212157,0,22,34,8,1994,0.48443719215963627,0.7446075213873923,0.665832019021742,0.9997982914876734
1994-08-23,1994-08-23,AAPL,0.312499688,0.312499688,0.0035842316007268504,0.0266523704230998,-0.0012661856392358656,0.1344807814024816,0.855898830958567,0.653337669004136,-0.2018994400737417,0.590886273329622,1.2252850088635237,0.5093705298517949,-0.17746672133135952,1,23,34,8,1994,0.43526522654625543,0.7956513692864264,0.6707087656215684,0.9908648504044796
1994-08-24,1994-08-24,AAPL,0.311383617,0.311383617,-0.0035714307657164213,0.02624974154079616,0.001935321631736926,-0.13605584497530632,0.9273627237449222,0.5567531491806396,-0.2163849413726572,0.6715031267133799,1.1848072270407684,0.5216797479614306,-0.15308610921207766,2,24,34,8,1994,0.44325600353149713,0.7871647817577367,0.7172193940821758,0.994788600278444
1994-08-25,1994-08-25,AAPL,0.313057723,0.313057723,0.005376345795353732,0.02581696923615185,0.00717654651338302,0.20824852623774143,1.0884504922241076,0.7300078207948415,-0.1472149328449967,0.7433567954816598,1.1481276204828577,0.5326073300904413,-0.1292075908224358,3,25,34,8,1994,0.45152379949072635,0.7612678679914651,0.9999936986721856,0.99811284790581
1994-08-26,1994-08-26,AAPL,0.319196109,0.319196109,0.019607840819822142,0.025543055731723302,-0.003880372051603761,0.7676388066393366,1.0385777302288612,0.9576444691613386,-0.02422029660967192,0.8608405915424651,1.1316403379243811,0.5474368261369688,-0.10315334186252217,4,26,34,8,1994,0.5185620493696422,0.6756861882306973,0.9999972673175588,0.9947031338062972
1994-08-29,1994-08-29,AAPL,0.315847898,0.315847898,-0.01048951069763815,0.025266180890002585,0.009250453786434621,-0.41516012029299915,0.4326390781256296,1.0441679158850352,-0.108676287187944,0.8989966112611386,1.0983724502103898,0.5559830719086054,-0.08147358849708818,0,29,35,8,1994,0.4679106806899477,0.7267412589673992,0.9997909638043438,0.9976635304723112
1994-08-30,1994-08-30,AAPL,0.323660391,0.323660391,0.024734984938858062,0.025123683900495644,-0.0006484557277107964,0.9845285841369023,0.7482101942198986,1.4200967675447544,0.0,0.9225186490888475,1.0925371043211323,0.5712546410630218,-0.05702629122224828,1,30,35,8,1994,0.5351935165889653,0.6500947413440057,0.6178254341410333,0.7365793568588643
1994-08-31,1994-08-31,AAPL,0.323102355,0.323102355,-0.0017241405359359474,0.024735838700481187,-0.012535433190074757,-0.06970212560055251,0.9820960909111964,1.639638426099349,0.05686639611682455,0.980895367372929,1.0810441668027466,0.5847555225896836,-0.035094604557185764,2,31,35,8,1994,0.47614584568108087,0.6892078495633533,0.66484551848497,0.776396711080308
1994-09-01,1994-09-01,AAPL,0.312499688,0.312499688,-0.03281519566763913,0.025235439955047654,0.004011836350495561,-1.300361544165405,0.4894686320443025,1.3328417447229106,-0.07406090383077335,0.8967127681405715,1.0277132001710094,0.5851431202691771,-0.020514500908213062,3,1,35,9,1994,0.4839707618895668,0.689164716780027,6.512940325635663e-06,0.951574424098946
1994-09-02,1994-09-02,AAPL,0.315847898,0.315847898,0.01071428269713981,0.024853741389605572,0.002015135136395844,0.4310933524729109,0.5611330584176467,1.481405013621339,-0.13411221236587736,0.9473958101698853,0.9910672457956476,0.5889735663291573,-0.005117955989881692,4,2,35,9,1994,0.4920222247482206,0.6686745716247904,0.2541783157353923,0.9401642402114428
1994-09-06,1994-09-06,AAPL,0.317522004,0.317522004,0.005300355046212735,0.024444887653494982,0.0061141086329799185,0.21682877505288603,0.6208581744299168,1.511049571623953,-0.22251320331846347,0.914215667570707,0.9612185907455479,0.593489268528768,0.010148806679627925,1,6,36,9,1994,0.4999825908917876,0.6378870549419003,0.3358231140252342,0.8911081665142935
1994-09-07,1994-09-07,AAPL,0.32254432,0.32254432,0.01581722191448498,0.024140316073836404,0.0,0.6552201663849752,0.6361173472107357,1.997700943081867,-0.08727264707732929,0.9145432844859832,0.9545154656887276,0.6055812126839386,0.02706031987740085,2,7,36,9,1994,0.5163683206983839,0.6706182295066845,0.4018658746279773,0.859680227205442
1994-09-08,1994-09-08,AAPL,0.32254432,0.32254432,0.0,0.023752272131286035,-0.004129611996262863,0.0,0.6830663689012516,1.7926424182083396,-0.13752479843667564,1.0328000532925181,0.9411247151324338,0.6141256894206062,0.0428892076527988,3,8,36,9,1994,0.47613125328688516,0.6063670646980537,0.4171163597664612,0.8154907634260845
1994-09-09,1994-09-09,AAPL,0.319196109,0.319196109,-0.010380623041199355,0.023499847915454865,0.0,-0.44173149879716683,0.301708819524645,1.87137374548181,-0.15265627682019414,0.9701278470441845,0.915930041695686,0.6197658671169913,0.05637822953184624,4,9,36,9,1994,0.48408341098109714,0.6049653168523033,0.4750248211007818,0.7823801337486666
1994-09-12,1994-09-12,AAPL,0.319196109,0.319196109,0.0,0.023119574111709996,0.0007145222997997739,0.0,0.39542670343010067,1.766014148957265,-0.15516718739196553,1.1330467141561398,0.8893018851995661,0.6235867955143091,0.06909763905606828,0,12,37,9,1994,0.49203458237801506,0.5958285557606416,0.5232212991101862,0.964266767380454
1994-09-13,1994-09-13,AAPL,0.319754145,0.319754145,0.0017482543936648831,0.022739140462973467,-0.007977283505093807,0.07688304650352092,0.293420500540666,1.7914134075427326,-0.2376361765010762,1.320887066159191,0.8652534851522768,0.6274355379260801,0.08145168268297939,1,13,37,9,1994,0.49998048241193843,0.590855227567131,0.5708035044871871,0.96631204776228
1994-09-14,1994-09-14,AAPL,0.313615758,0.313615758,-0.019197208530322474,0.022724016392500622,0.01035851750250324,-0.8447982169497965,0.13867093890801763,1.4577078060863125,-0.26049124344429725,1.202202128556376,0.8167877443569337,0.6225774511446698,0.0902277682656275,2,14,37,9,1994,0.5079287146110786,0.5912449706467948,0.6182526896932142,0.9844903116518322
1994-09-15,1994-09-15,AAPL,0.32142825,0.32142825,0.02491103141571105,0.02270709895952832,0.004334690670624487,1.097059182245644,0.34568767766816544,2.024773005202566,-0.08006763536658308,1.2610008965422521,0.80686231394372,0.6304351167759751,0.1027717403210714,3,15,37,9,1994,0.5166448063199596,0.5893562479353154,0.6486290444845617,0.9821338517552368
1994-09-16,1994-09-16,AAPL,0.324776461,0.324776461,0.010416666861111201,0.02236871581796842,-0.01016143344798374,0.46568014658864165,0.3832515660883048,2.0988427696483805,-0.013639256683303439,1.2407872318659774,0.8077759884104706,0.6411181457424979,0.11631864524548047,4,16,37,9,1994,0.3876997733788166,0.8632603729260097,0.6981201332878949,0.9561858393335788
1994-09-19,1994-09-19,AAPL,0.316963969,0.316963969,-0.024054982235920175,0.022548356756549332,-0.0110667232160806,-1.066817528906324,0.2445646679088763,1.72516205243502,-0.09503965922314928,1.1933028661522502,0.7745315393798009,0.6410967076326735,0.12569190948195402,0,19,38,9,1994,0.3956821433882743,0.8594716681125462,0.188225173170492,0.7487516679946987
1994-09-20,1994-09-20,AAPL,0.308593441,0.308593441,-0.026408452753820644,0.02277888172265227,-0.005250872680630953,-1.159339298362438,-0.0858408071860571,1.82148064133308,-0.10328215355940797,1.1358137942187754,0.7165902178908717,0.6362549312424919,0.13203631440206434,1,20,38,9,1994,0.40357393101156963,0.891883514097304,0.2305177162256876,0.8156833686841619
1994-09-21,1994-09-21,AAPL,0.304687195,0.304687195,-0.012658227560967461,0.022549000203807536,-0.003069947337727265,-0.5613653575128374,-0.2081182270853387,1.6761916949426678,-0.09877055407644825,0.9449119877056366,0.6486329952780743,0.6269551840979938,0.13650122514419272,2,21,38,9,1994,0.4116955997559083,0.9042718533519796,0.2993251977703776,0.7581760476966092
1994-09-22,1994-09-22,AAPL,0.302455055,0.302455055,-0.007326005282237258,0.022228692195664004,0.0007842917883999327,-0.32957428254219523,-0.31554472615116896,1.9738665895241683,-0.14262461669976578,1.0448248375261997,0.5848427793252357,0.6220167873316016,0.14138234506092348,3,22,38,9,1994,0.41987531820688223,0.9120441054266392,0.3316648760165294,0.6686571433584552
1994-09-23,1994-09-23,AAPL,0.30301309,0.30301309,0.0018450179316724657,0.021861920549763374,0.0,0.08439413762723767,-0.2683237306370751,1.8740866720158031,-0.06644002890344616,1.0301191510026564,0.5292453110182497,0.6176509999797356,0.14646141185028377,4,23,38,9,1994,0.4280537125887584,0.9191452879972016,0.4493019201909516,0.7049031145379716
1994-09-26,1994-09-26,AAPL,0.30301309,0.30301309,0.0,0.02150118070052087,-0.0008093357568165044,0.0,-0.3256399617079399,1.7160235163959427,0.15023624952528394,1.0875758847610857,0.47792489835086044,0.6121822541077167,0.15122066193885533,0,26,39,9,1994,0.43627011353975925,0.9259611218950576,0.5517841190788615,0.7255340100753584
1994-09-27,1994-09-27,AAPL,0.302455055,0.302455055,-0.0018416201095471374,0.02115146595593457,0.0,-0.08706820195743573,-0.5410969532999648,1.586537479211643,0.07917036674408445,1.0980368812327248,0.4284617270819006,0.6053759278612497,0.155479320748076,1,27,39,9,1994,0.44412933902053703,0.9221694850342246,0.764330554500789,0.711621297441593
1994-09-28,1994-09-28,AAPL,0.302455055,0.302455055,0.0,0.020802330957757405,0.0033522744718045665,0.0,-0.44480856158871906,1.796648551472154,0.14711059496340043,1.2683652856359897,0.38735711182379645,0.6041665417614557,0.16112061754774412,2,28,39,9,1994,0.45221001705020364,0.9301861414877316,0.8125878642182821,0.7970288005697301
1994-09-29,1994-09-29,AAPL,0.304687195,0.304687195,0.007380071726690307,0.02049280406240846,-0.005911463172425361,0.3601299121494137,-0.6242231971026481,1.7689775109743313,0.21736186043443018,1.4136932622611553,0.36132425030294674,0.6067913076450778,0.168088311308593,3,29,39,9,1994,0.4604166713683468,0.9366939060647989,0.8630253508421815,0.8531193501168493
1994-09-30,1994-09-30,AAPL,0.300780949,0.300780949,-0.012820512525969496,0.020306155384193482,-0.007769927974196423,-0.6313608993630135,-0.7424104407716233,1.9125311912758893,0.057726259827287206,1.4914499631372444,0.32146615358979036,0.6111114345987863,0.1751503676008876,4,30,39,9,1994,0.4685433858782405,0.9403403935206356,0.3337439917109761,0.9679062668378496
1994-10-03,1994-10-03,AAPL,0.295758633,0.295758633,-0.016697586787652652,0.020208996127075465,0.008822066646590585,-0.8262452366588204,-0.5784673442357062,1.5585652788302584,-0.016572507671439127,1.4215485390892029,0.25604822380000897,0.6046696640187356,0.1786742243517349,0,3,40,10,1994,0.47638512593783394,0.9506919647587602,0.3843120662579622,0.9643908519494074
1994-10-04,1994-10-04,AAPL,0.301338984,0.301338984,0.01886792261445147,0.020162442362016836,0.05727934381981508,0.9357954892407253,-0.4971691007692237,1.8237702852954172,0.03297362300341252,1.3627387027170235,0.23094574764281509,0.6157263906977922,0.1879139612978658,1,4,40,10,1994,0.4846055412586461,0.9475389410039118,0.3087408845842566,0.8255530589612341
1994-10-05,1994-10-05,AAPL,0.338169305,0.338169305,0.1222222246558049,0.029500319387441312,-0.01374247616104731,4.1430814036486865,0.4810088831101554,1.7620530643961336,0.394385791413297,1.2880005849359208,0.424543357848241,0.6861812864030953,0.2179665789190788,2,5,40,10,1994,0.49094484735115435,0.9378415663045432,0.0471898589545119,0.9999986796700714
1994-10-06,1994-10-06,AAPL,0.323660391,0.323660391,-0.042904290204576645,0.03024000119872995,0.006464909425354717,-1.4187926092535532,0.024969564844506,1.414416647116132,0.27185322396422174,1.2000683065347508,0.5133447873279875,0.7366292089304692,0.24181308768921667,3,6,40,10,1994,0.498943655298248,0.6035787921619973,0.0893823593292793,0.9999984066989388
1994-10-07,1994-10-07,AAPL,0.330356813,0.330356813,0.02068965553464963,0.029908826844651966,0.01600999291535518,0.6917575083139436,0.17672224380630125,1.5601508131364825,0.3111992842367838,1.3381956565479678,0.6403782137036271,0.8061590038564923,0.2725672748766385,4,7,40,10,1994,0.5554917369230669,0.5912622273811619,0.1377703427695212,0.9999942512705003
1994-10-10,1994-10-10,AAPL,0.347097867,0.347097867,0.05067567351789415,0.03060495088852724,0.005956486631885195,1.6557998639654978,0.623264864084083,1.523321129019072,0.4670428176605709,1.3108102037829352,0.8434327186755278,0.8880462042899403,0.3077616167100422,0,10,41,10,1994,0.5631019657010866,0.598196378027937,0.1734496343879289,0.9999639082601842
1994-10-11,1994-10-11,AAPL,0.353794289,0.353794289,0.019292604872158448,0.030206040319477483,0.01973639914073348,0.6387002290968331,0.7830549153004662,1.3961736693738747,0.7027660921174216,1.3577340698299802,1.0387096017292787,0.9673386979907933,0.34213784099814176,1,11,41,10,1994,0.4776786261509981,0.6068323616268587,0.2239796972945182,0.9998043499375282
1994-10-12,1994-10-12,AAPL,0.376115695,0.376115695,0.06309148195436265,0.03144899484590024,-0.00713254107707354,2.006152573826613,1.2230672252209722,1.8893448129783825,0.9256617850601697,1.5127241245068614,1.3126027432916063,1.0795196130248503,0.3870129696022939,2,12,41,10,1994,0.4850992840681051,0.5982184569423987,0.2709015355177425,0.9998447164807264
1994-10-13,1994-10-13,AAPL,0.367187133,0.367187133,-0.023738871093906377,0.03143366886478205,0.0,-0.7552052290180851,1.1858511962508596,1.8266840457226203,0.865983938753987,1.4661076418187369,1.5017955497106914,1.1947004089018376,0.43475366094573625,3,13,41,10,1994,0.4931437433507715,0.5989118055312082,0.3323727951534628,0.9986332992729016
1994-10-14,1994-10-14,AAPL,0.367187133,0.367187133,0.0,0.03093591030573883,-0.010212331306471121,0.0,1.0041967777443852,1.8299580763431467,1.0352749666897678,0.9280376889891218,1.6513630530795458,1.308938870595748,0.48402739520098137,4,14,41,10,1994,0.5006648802128882,0.624870714608923,0.3809066024396738,0.997366187660618
1994-10-17,1994-10-17,AAPL,0.354910359,0.354910359,-0.033434651970770446,0.031248469804225496,0.011410807211442938,-1.0699612550707789,0.6479363812865635,1.756525878068806,0.9743671721702132,0.8081398215078336,1.7406228401436752,1.434213642359687,0.5413993062577317,0,17,42,10,1994,0.6029651277298478,0.6036814968696858,0.413193016941867,0.998769973011579
1994-10-18,1994-10-18,AAPL,0.368303203,0.368303203,0.03773584980087885,0.031290552563516275,0.0,1.2059822121798378,1.1295789960119478,2.211682331199089,1.202650905077326,0.9793936406065789,1.9181796706042513,1.6092021538430203,0.6184633530531594,1,18,42,10,1994,0.6114544535557996,0.6083450850491977,0.471092451079704,0.9951625120355484
1994-10-19,1994-10-19,AAPL,0.368303203,0.368303203,0.0,0.030792384813240915,-0.001859788669414055,0.0,1.371215381028072,1.936173386333985,1.3313624368241324,0.9952385428294549,2.0365474543417537,1.758246726041999,0.6892678942023459,2,19,42,10,1994,0.6208097420792293,0.6135144121349241,0.5615683229664228,0.9886180142985505
1994-10-20,1994-10-20,AAPL,0.366071063,0.366071063,-0.00606060436569178,0.03035864267681272,0.012336107471606435,-0.19963357486732236,1.4481316676351021,1.338707449572907,1.1267444453177118,0.737395468326712,2.0415814687680167,1.8293787702048248,0.7335632975907976,3,20,42,10,1994,0.4525922288362958,0.9058664427497466,0.0903885421869723,0.7960298014270838
1994-10-21,1994-10-21,AAPL,0.380579977,0.380579977,0.03963414611659721,0.03048154541958111,-0.0027272245015682417,1.3002669507411702,1.8491924856980047,1.4266677229867817,1.2648470632689353,0.8454395799808783,2.066695126107776,1.8778798648591022,0.7679400307146457,4,21,42,10,1994,0.28856615135982466,0.994620715125358,0.1419520085922678,0.6868007095286157
1994-10-24,1994-10-24,AAPL,0.377231766,0.377231766,-0.008797654113053888,0.030104385963931383,0.0027859016297361104,-0.29223828460060663,1.7754661294856677,1.4505926992420544,1.073929522466218,0.854446335823499,2.066716745591708,1.928165691211625,0.8067741919454985,0,24,43,10,1994,0.46853388882896213,0.9027953344116112,0.1896747620811809,0.7469584158533629
1994-10-25,1994-10-25,AAPL,0.380579977,0.380579977,0.008875739801827764,0.029611068270266334,0.004678994063071608,0.29974399169989596,1.8864758463883227,1.5837659045687515,1.0951208261111658,0.9206740987409956,2.070513410902867,1.9792016739050655,0.8477909269887924,1,25,43,10,1994,0.3206500817374335,0.9939140196223188,0.2372521806862334,0.8557956175489914
1994-10-26,1994-10-26,AAPL,0.386160328,0.386160328,0.014662755103377334,0.029161647435605127,-0.003745957122488283,0.5028095595681173,2.070953117520906,1.5417674756580968,1.312866731368129,0.7824233215881362,2.0631824272582806,2.0063083850155103,0.8792744642154895,2,26,43,10,1994,0.4842667624204877,0.9259764135606684,0.2851660070951722,0.9287013016221186
1994-10-27,1994-10-27,AAPL,0.381696047,0.381696047,-0.011560692997961253,0.028861081983892867,-0.004786546831058599,-0.40056339552388165,1.9809193783952048,1.174346765622911,1.3118707515411683,0.8273005090495777,2.0084058380503467,2.006727492764307,0.9022160564314218,3,27,43,10,1994,0.4922320833641657,0.9309845193397536,0.3330129811876022,0.940916998565536
1994-10-28,1994-10-28,AAPL,0.376115695,0.376115695,-0.01461988418234772,0.028620912955157948,0.008327153047150475,-0.5108112450938775,1.787410056895529,1.1540723137477766,1.1170421632775043,0.8141839369204535,1.935909368297466,2.005970272041061,0.9276669284768815,4,28,43,10,1994,0.5001205908309524,0.9422087450408508,0.4184027554267037,0.9497588468308276
1994-10-31,1994-10-31,AAPL,0.385602293,0.385602293,0.02522255286368713,0.028377156323690266,-0.0004818855982042803,0.8888329956666744,2.168584275485882,1.4486786286835314,1.3426747962721277,0.8236485264198222,1.9049673166635361,2.0132955140772517,0.9545872906531622,0,31,44,10,1994,0.37624952940596373,0.9938707485332452,0.4621445468132519,0.9737616781755642
1994-11-01,1994-11-01,AAPL,0.385044258,0.385044258,-0.001447177597566851,0.027938662890870554,-0.013724430393952335,-0.05179838431136021,2.35791881503858,1.3613450625898074,0.9783408773202541,0.7142839856404539,1.8613523306392514,2.0097733192172593,0.977512694448485,1,1,44,11,1994,0.516031164841369,0.953676816493974,0.6314833514889502,0.9868031404065696
1994-11-02,1994-11-02,AAPL,0.369419273,0.369419273,-0.04057971174835695,0.028700618047580305,0.0009946539550713545,-1.4138967906922182,1.7177706361420186,1.0726800276917048,0.8025583940585744,0.6766787841320401,1.7607702487714707,1.9941746084139278,1.0009210468165088,2,2,44,11,1994,0.5239436955273721,0.8585051715862088,0.999993149117039,0.9671098910860028
1994-11-03,1994-11-03,AAPL,0.370535344,0.370535344,0.0030211499008607756,0.028226832821739507,-0.009074720780564502,0.10703113310445413,0.7399179611087311,1.1074646575446216,0.8973861611227163,0.6401025997641426,1.6743655798423365,1.9784390584103364,1.0233695295895524,3,3,44,11,1994,0.5319812868847889,0.883881751589148,0.9999998904759086,0.9906609930483972
1994-11-04,1994-11-04,AAPL,0.360490711,0.360490711,-0.027108434222674282,0.028318307432830047,0.0030991488584812435,-0.9572759349044593,0.876877644517589,0.8733222845368852,0.9186081364278612,0.5932000345958589,1.5511916183223455,1.9460808383682306,1.0409596929902243,4,4,44,11,1994,0.5398348494057206,0.8866536460620287,0.5855881157141474,0.8594223452026797
1994-11-07,1994-11-07,AAPL,0.363838922,0.363838922,0.009287925868358915,0.027872927951861717,0.01247877776458446,0.33322390401179747,0.7934824006101762,0.9577887026205739,1.0052522514304911,0.734974069532507,1.4569029607455881,1.920704752118656,1.0597175128496048,0,7,45,11,1994,0.4039030120222472,0.9908501661038364,0.6213853963850375,0.8098695857687892
1994-11-08,1994-11-08,AAPL,0.377231766,0.377231766,0.03680981662539118,0.028067748148222625,-0.004980085000403129,1.3114631224066382,0.6749726339131111,0.9884898613789685,1.2591081148863454,0.9033308736441937,1.4191177575241702,1.9010657379437264,1.0742032263771408,1,8,45,11,1994,0.41294493392602916,0.9913239908891772,0.6820651986152998,0.808196553593042
1994-11-09,1994-11-09,AAPL,0.371651414,0.371651414,-0.014792900553343147,0.027816543319260242,-0.002550255174648342,-0.531802258230285,0.3959568974512719,0.9652505991881736,1.2878086135517186,0.8009044626941372,1.3599457001178783,1.8784495262901042,1.0894731369535937,2,9,45,11,1994,0.42488222450127444,0.9912167986956976,0.7383736835663838,0.7634876226665523
1994-11-10,1994-11-10,AAPL,0.368861238,0.368861238,-0.007507508097359339,0.027430688926413038,-0.0015634138231160452,-0.2736901037192089,-0.15343947072574782,0.8673762261956401,1.2246594797634098,0.727371738929283,1.2904282482605292,1.8494406531978071,1.1016280037827992,3,10,45,11,1994,0.571697064910266,0.9162562700890422,0.9999999703967596,0.8408673750483054
1994-11-11,1994-11-11,AAPL,0.367187133,0.367187133,-0.0045385766449116405,0.027014276242126534,0.01169484374647211,-0.1680065978534011,0.0,0.8755076814430507,1.2995480317194688,0.6885475595229881,1.220092608131009,1.8199903108795086,1.1132783757630074,4,11,45,11,1994,0.5795830453631182,0.9335362046417158,0.6676476478978007,0.6611431472389455
1994-11-14,1994-11-14,AAPL,0.379463906,0.379463906,0.03343464924736361,0.027121342523581362,-0.009222388343468588,1.2327800225336552,0.26901465564237337,1.0360135432528392,1.4676583916235157,0.7621279088452284,1.2056438251419541,1.803928012199091,1.1247354177191562,0,14,46,11,1994,0.46234867140328645,0.9920544583880953,0.6372089451114811,0.6512076586922773
1994-11-15,1994-11-15,AAPL,0.369419273,0.369419273,-0.02647058874685182,0.027231092888700945,-0.0036691541485948053,-0.9720722137389982,0.3275982038426117,0.8427073670249946,1.1483704748883734,0.5017851017274965,1.1453631181235366,1.7741660607320038,1.1328718614984408,1,15,46,11,1994,0.5953887640239878,0.940708325505569,0.9054088527784752,0.6947133619544009
1994-11-16,1994-11-16,AAPL,0.365513027,0.365513027,-0.01057401788563428,0.026892809604940383,-0.008046458081400996,-0.39319126714420216,-0.06147241547372164,0.854092976498842,0.9087293273641854,0.5200507414504753,1.0749364697777932,1.7429034513498096,1.1410906048470628,2,16,46,11,1994,0.6033368717849531,0.9396714234359328,0.7303609692430438,0.6439655078323754
1994-11-17,1994-11-17,AAPL,0.3571425,0.3571425,-0.022900762439856948,0.0268424909556119,0.0,-0.8531534006186985,-0.24635058197847906,0.6897418305600648,0.9549300461770445,0.45535012646825623,0.9727690221914079,1.6980220096312664,1.144308095944093,3,17,46,11,1994,0.6113616339280775,0.9255680734742248,0.9486132522999058,0.9674184617166016
1994-11-18,1994-11-18,AAPL,0.3571425,0.3571425,0.0,0.02640073031076909,-0.016777078507369706,0.0,-0.2016000237442249,0.7012832080998742,1.051048010160393,0.5061367648563382,0.8826183472961805,1.6558943740232914,1.1473051806035515,4,18,46,11,1994,0.6192569740382988,0.9291537500852582,0.4285668993063284,0.5549867194664744
1994-11-21,1994-11-21,AAPL,0.340401445,0.340401445,-0.04687500087500074,0.02739205030733508,-0.006786062693687149,-1.71126295217297,-0.8410347519240049,0.4106644875905486,0.7800224246600447,0.39802866927819247,0.7215068857654913,1.5817513092623459,1.1385795933043794,0,21,47,11,1994,0.6270461559428845,0.912166985848078,0.4761291861891875,0.5653956274716705
